2014-04-04,12:43:25.821000,2,572.265625,0.0,0,143.06640625,0.0,0
2014-04-04,12:43:29.885000,2,574.21875,0.0,0,142.578125,0.0,0
2014-04-04,12:43:33.949000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:43:38.014000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:43:42.077000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:43:46.141000,2,574.21875,0.0,0,142.578125,0.0,0
2014-04-04,12:43:50.205000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:43:54.270000,2,576.171875,0.0,0,143.06640625,0.0,0
2014-04-04,12:43:58.333000,2,574.21875,0.0,0,142.578125,0.0,0
2014-04-04,12:44:02.397000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:06.461000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:10.524000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:14.589000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:18.653000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:22.717000,2,572.265625,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:26.780000,2,574.21875,0.0,0,142.578125,0.0,0
2014-04-04,12:44:30.845000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:34.909000,2,572.265625,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:38.973000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:43.036000,2,574.21875,0.0,0,143.5546875,0.0,0
2014-04-04,12:44:47.101000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:51.165000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:44:55.229000,2,576.171875,0.0,0,142.578125,0.0,0
2014-04-04,12:44:59.292000,2,574.21875,0.0,0,142.578125,0.0,0
2014-04-04,12:45:03.356000,2,572.265625,1000.0,1,142.578125,0.0,0
2014-04-04,12:45:07.421000,2,576.171875,1000.0,1,143.06640625,0.0,0
2014-04-04,12:45:11.485000,2,574.21875,1000.0,1,142.578125,0.0,0
2014-04-04,12:59:25.127000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:59:29.190000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:59:33.254000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:59:37.318000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:59:41.383000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:59:45.446000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:59:49.510000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:59:53.574000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:59:57.639000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,13:00:01.702000,2,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,13:00:05.766000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:00:09.830000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:00:13.895000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:00:17.958000,2,572.265625,1000.0,0.042773437500000004,143.06640625,0.0,0
2014-04-04,13:00:22.022000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:00:26.086000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:00:30.173000,2,572.265625,1000.0,0.042773437500000004,142.578125,0.0,0
2014-04-04,13:00:34.294000,2,574.21875,1000.0,0.042578125,143.5546875,0.0,0
2014-04-04,13:00:38.422000,2,574.21875,1000.0,0.042578125,142.578125,0.0,0
2014-04-04,13:00:42.550000,2,574.21875,1000.0,0.042578125,143.5546875,0.0,0
2014-04-04,13:00:46.677000,2,574.21875,1000.0,0.042578125,142.578125,0.0,0
2014-04-04,13:00:50.806000,2,576.171875,1000.0,0.0423828125,143.06640625,0.0,0
2014-04-04,13:00:54.934000,2,574.21875,1000.0,0.042578125,142.578125,0.0,0
2014-04-04,13:00:59.062000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:01:03.181000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:01:07.310000,2,572.265625,1000.0,0.042773437500000004,143.06640625,0.0,0
2014-04-04,13:01:11.422000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:01:15.486000,2,576.171875,1000.0,0.0423828125,143.5546875,0.0,0
2014-04-04,13:01:19.549000,2,574.21875,1000.0,0.042578125,142.578125,0.0,0
2014-04-04,13:01:23.614000,2,574.21875,1000.0,0.042578125,142.578125,0.0,0
2014-04-04,13:01:27.678000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:01:31.750000,2,572.265625,1000.0,0.042773437500000004,142.578125,0.0,0
2014-04-04,13:01:35.813000,2,570.3125,1000.0,0.04296875,143.06640625,0.0,0
2014-04-04,13:01:39.877000,2,574.21875,1000.0,0.042578125,142.578125,0.0,0
2014-04-04,13:01:43.942000,2,572.265625,1000.0,0.042773437500000004,143.06640625,0.0,0
2014-04-04,13:01:48.006000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:01:52.069000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
2014-04-04,13:01:56.133000,2,576.171875,1000.0,0.0423828125,143.06640625,0.0,0
2014-04-04,13:02:00.198000,2,574.21875,1000.0,0.042578125,142.578125,0.0,0
2014-04-04,13:02:04.262000,2,574.21875,1000.0,0.042578125,142.578125,0.0,0
2014-04-04,13:02:08.325000,2,574.21875,1000.0,0.042578125,142.578125,0.0,0
2014-04-04,13:02:12.389000,2,574.21875,1000.0,0.042578125,143.06640625,0.0,0
